idx,knowcode
21325,29401
21327,307401
21328,811501
21335,13305
21337,415101
21340,307601
21342,811601
21351,705902
21358,541101
21368,420301
21373,23101
21374,702601
21377,140601
21379,31301
21384,301301
21390,27101
21399,31501
21401,301107
21405,531701
21406,413101
21409,531701
21417,511501
21425,811201
21426,307101
21428,550201
21430,221301
21431,110201
21432,212101
21445,411202
21447,23401
21449,29501
21457,704001
21465,415301
21469,303002
21473,306501
21474,140101
21480,155306
21482,531701
21487,32501
21490,511301
21493,307401
21495,881201
21496,303001
21511,811901
21524,22201
21527,884101
21528,833001
21529,306301
21538,812201
21544,702601
21547,306903
21552,231201
21553,884102
21554,140701
21560,531201
21566,31101
21567,32201
21568,33201
21569,303001
21575,306903
21576,302001
21588,303001
21592,705901
21607,31403
21609,155305
21612,531401
21622,702502
21626,306401
21634,304003
21641,511302
21651,811401
21655,307501
21657,29903
21668,885201
21672,29903
21674,23402
21678,31403
21681,511201
21684,307301
21686,29903
21692,31501
21697,155301
21699,521304
21709,511201
21710,22201
21711,511501
21716,307301
21718,29202
21734,32301
21735,33201
21737,155301
21739,32201
21750,240301
21751,622101
21752,31301
21763,140201
21771,841101
21772,231301
21773,29903
21781,512301
21786,231301
21787,306501
21793,301301
21798,29401
21818,821101
21821,841101
21826,531701
21830,32301
21833,232101
21834,812201
21839,306101
21840,306501
21851,512301
21858,14103
21877,32201
21880,511101
21882,231201
21883,415301
21891,420401
21896,155306
21898,23402
21906,531201
21909,414901
21910,303002
21912,413101
21914,511502
21920,140602
21925,306201
21928,155304
21948,413101
21955,304003
21956,140602
21957,541101
21965,213001
21967,212301
21973,14103
21987,811201
21988,541101
21990,307401
22002,413201
22003,26102
22006,213001
22009,31403
22012,155306
22015,23401
22017,531601
22018,301301
22019,550101
22020,301301
22024,621403
22037,213001
22041,511301
22048,420301
22052,306101
22075,531401
22077,155303
22079,221301
22084,151107
22090,13305
22094,420101
22102,705902
22114,541101
22121,301301
22123,33201
22128,213001
22131,884101
22134,13305
22138,862301
22139,841101
22143,32201
22145,541101
22146,14103
22154,812902
22155,140503
22156,621201
22163,301107
22173,531201
22175,413201
22181,158402
22184,541101
22187,532401
22190,812301
22194,306301
22197,159104
22198,140602
22204,833001
22206,232101
22212,702401
22215,140601
22223,306201
22230,33202
22234,811501
22235,624201
22236,420301
22237,13305
22238,705201
22239,885201
22250,29501
22253,14103
22256,23201
22265,158201
22268,23101
22271,301102
22272,301103
22274,307101
22276,29902
22286,29202
22290,531401
22294,306904
22300,531201
22302,531701
22304,306701
22307,531401
22315,306501
22317,29903
22318,811101
22322,420403
22327,140503
22331,133901
22332,29902
22336,16101
22343,621202
22344,307501
22350,420101
22356,531501
22360,420301
22361,511301
22363,232901
22371,853201
22375,511401
22392,415301
22396,122103
22403,135001
22411,622201
22414,221301
22416,531201
22426,301103
22428,140503
22431,122103
22432,306901
22438,32201
22440,511302
22441,413201
22447,306301
22448,531301
22454,303001
22458,33201
22463,420401
22467,307501
22474,511502
22475,812301
22487,301105
22489,140503
22492,140201
22493,811101
22501,32501
22502,13305
22507,121105
22516,23201
22522,29401
22527,140101
22528,221301
22529,306401
22530,307401
22539,812301
22541,511201
22542,812301
22545,301301
22554,140204
22556,13305
22557,521304
22560,306502
22562,140101
22571,303001
22572,306903
22577,23402
22582,511402
22585,214301
22596,811301
22598,301401
22599,414901
22600,212301
22601,159104
22604,221401
22605,812301
22609,883101
22612,306701
22614,305001
22627,302001
22641,705902
22642,420402
22656,871101
22661,306904
22664,301301
22665,420402
22668,31401
22671,140602
22672,31102
22675,541101
22683,28302
22691,511201
22699,413201
22701,14103
22702,512301
22704,301103
22706,140101
22711,885201
22712,511101
22716,23201
22718,140501
22720,301106
22721,415101
22732,621202
22733,550201
22738,521201
22741,624101
22742,221401
22744,704001
22745,417102
22756,511501
22758,13601
22759,306301
22771,122105
22773,301101
22778,411202
22779,140201
22784,884201
22793,883101
22795,415301
22801,306901
22804,413202
22808,159104
22810,303001
22811,306601
22818,221301
22819,532401
22821,301113
22825,702401
22827,541101
22830,532401
22832,31201
22834,23101
22847,904201
22849,155303
22850,306901
22852,511101
22854,511402
22855,29901
22857,231301
22864,14201
22870,811401
22874,550101
22880,304003
22889,871101
22899,29401
22904,621301
22905,702501
22908,155303
22911,14103
22915,305001
22916,621202
22921,22201
22925,624201
22927,306301
22929,531501
22930,33201
22932,29903
22936,140301
22943,621301
22944,306301
22951,23401
22960,414901
22961,306201
22962,812401
22966,307501
22968,306401
22978,531201
22982,811501
22992,140101
22996,22103
23001,811901
23005,307301
23010,306904
23017,140204
23020,232101
23023,811601
23025,884101
23026,31102
23033,307101
23034,532401
23042,705901
23044,884201
23046,29903
23057,812102
23065,531701
23066,415404
23068,511201
23071,306902
23072,531701
23073,704001
23077,31201
23087,531501
23091,621403
23092,155301
23112,621403
23113,811901
23120,621202
23121,416701
23125,304003
23128,155303
23131,306502
23138,31101
23139,301113
23144,904201
23149,301105
23160,156201
23182,307501
23185,13305
23187,33202
23189,306301
23190,420401
23194,306301
23199,221401
23200,23201
23205,702101
23210,23401
23214,23401
23220,307501
23222,16201
23228,28302
23230,812902
23231,307101
23236,232101
23237,140601
23246,31101
23247,702501
23248,28402
23249,521304
23251,306903
23252,153105
23262,33201
23263,703101
23267,159104
23279,27101
23283,621403
23289,511101
23292,155106
23295,306903
23296,621402
23300,621401
23302,31301
23313,542001
23315,240201
23324,13305
23329,531601
23330,511201
23333,153105
23335,413101
23344,155305
23345,31301
23347,306701
23350,31201
23351,841101
23352,622101
23359,301301
23360,155305
23367,140601
23375,811601
23384,22201
23388,306902
23390,512101
23407,155303
23409,231301
23415,541101
23417,301301
23420,704001
23421,23101
23434,884201
23436,306903
23442,14103
23446,155305
23466,413101
23470,155401
23472,140101
23473,811601
23474,705901
23477,231301
23478,511101
23485,621202
23491,306601
23492,32301
23493,306401
23496,306401
23497,871101
23504,811401
23511,307401
23513,415301
23515,155301
23520,862201
23525,301102
23531,23401
23532,306601
23534,140101
23536,306701
23540,511101
23542,621403
23555,541301
23556,110104
23560,301103
23561,307501
23564,23101
23568,420301
23572,23402
23575,531601
23576,32101
23583,158402
23588,155303
23596,221301
23597,29903
23598,701602
23614,22201
23618,212301
23633,31201
23635,623001
23641,214301
23642,303001
23646,231101
23648,140501
23656,23101
23657,155305
23658,812902
23660,811601
23662,420401
23679,701701
23680,411201
23685,884101
23687,306201
23692,511201
23694,521304
23703,531401
23710,306601
23715,621202
23716,221401
23724,23401
23725,301401
23726,541101
23729,550101
23730,221301
23737,701602
23738,31501
23739,307401
23742,158401
23752,22201
23754,420401
23756,862301
23764,122103
23766,307101
23768,140602
23770,613001
23774,704001
23777,303001
23782,413202
23789,623001
23790,24404
23791,521304
23799,550101
23802,814001
23805,231401
23806,841101
23807,32301
23818,413202
23819,862201
23824,304003
23828,158201
23834,221401
23837,155306
23839,415202
23844,29202
23852,151108
23856,415301
23859,140602
23861,306904
23865,414901
23868,214201
23870,413201
23873,613001
23875,306902
23876,531501
23878,811201
23880,231102
23892,884102
23893,871101
23896,621102
23897,231301
23899,23402
23900,701501
23901,140503
23904,155106
23905,133201
23907,31102
23926,511401
23930,28302
23934,23101
23939,306101
23940,32301
23941,213001
23943,306901
23945,25401
23947,871101
23952,301107
23953,31401
23954,301103
23955,306501
23960,23201
23961,306501
23963,301301
23965,231101
23969,531301
23970,213001
23977,420403
23981,413102
23986,701602
23988,420301
23990,32301
23997,550101
24000,701701
24006,304003
24011,14103
24017,213001
24019,704001
24020,304003
24023,13305
24024,531601
24025,212301
24030,155106
24042,306902
24050,306502
24051,29401
24052,122103
24054,511302
24057,305001
24059,301102
24061,531401
24067,303002
24075,705901
24076,831301
24081,512301
24087,621202
24100,831301
24101,306201
24104,306902
24106,13201
24107,812902
24113,140701
24115,140503
24117,31401
24118,140101
24120,511401
24125,140204
24128,521201
24131,140602
24134,155303
24140,811601
24145,27101
24147,885901
24148,31401
24149,155106
24151,701602
24161,140501
24164,531701
24169,31201
24177,814001
24181,306502
24185,811401
24189,420101
24194,301301
24206,701401
24207,511301
24209,155305
24213,28302
24215,416104
24216,307101
24220,213001
24241,306401
24242,221401
24243,158201
24244,621202
24250,624201
24252,541101
24255,531601
24256,306502
24265,531301
24266,521304
24270,28302
24275,511201
24277,531401
24280,307601
24286,413102
24288,29401
24296,531601
24306,702701
24308,885201
24310,23401
24313,413202
24317,705902
24319,301301
24322,904201
24325,231201
24336,702101
24341,28302
24343,414901
24348,13202
24352,531201
24364,871101
24368,511401
24378,812201
24381,811501
24385,702501
24388,221301
24390,22103
24391,521304
24393,24404
24403,221301
24415,307601
24416,511201
24419,306701
24422,413201
24425,13305
24427,231301
24431,885101
24432,812101
24434,231102
24435,31501
24441,231301
24443,307101
24449,122104
24450,214201
24452,23401
24457,213001
24465,307601
24466,702301
24474,702701
24482,521304
24486,301113
24492,140701
24493,301108
24497,413202
24499,155303
24502,14103
24503,306901
24507,306301
24511,140701
24516,413101
24517,306601
24519,14103
24522,140503
24525,531201
24539,301106
24540,623001
24543,14103
24546,140601
24557,159104
24558,22103
24559,521303
24560,511302
24562,871101
24564,511201
24565,415301
24575,110104
24583,531101
24585,304003
24597,14201
24598,306501
24600,158402
24607,22103
24613,306904
24629,621101
24636,155305
24637,531701
24639,306101
24643,613001
24654,22201
24655,512301
24658,511301
24666,32201
24672,31201
24675,885101
24677,240201
24678,511101
24681,411202
24683,306904
24684,561501
24692,140101
24696,240101
24697,811901
24702,232101
24704,531701
24706,31101
24711,511502
24715,140503
24718,231301
24719,121105
24720,903101
24722,306101
24724,32501
24728,13201
24730,550101
24734,307101
24736,811901
24742,306502
24748,411202
24753,306902
24756,155301
24759,702502
24760,705201
24763,511401
24767,621202
24774,23201
24778,27101
24784,621401
24788,420101
24797,885101
24805,621101
24807,511401
24808,158201
24811,511501
24815,140101
24818,621301
24830,701602
24832,140601
24833,301104
24844,14103
24851,420403
24854,14103
24855,32301
24865,231301
24878,411202
24880,811601
24882,871101
24887,531701
24889,140503
24891,155106
24898,413202
24903,140601
24906,623001
24908,140301
24910,306904
24915,306502
24928,23401
24934,32301
24937,159104
24940,884102
24950,221301
24954,306902
24955,413201
24967,821201
24970,511201
24973,303001
24978,811201
24979,231102
24981,512301
24982,158501
24987,155306
24988,212201
24990,623002
24992,414901
24999,31501
25001,31501
25009,232101
25013,140201
25023,511301
25038,214301
25040,532401
25041,413102
25050,811301
25052,413101
25055,306501
25056,31102
25063,621202
25066,307501
25070,214201
25072,411202
25083,512301
25103,155305
25109,156101
25110,159104
25113,623001
25116,884101
25121,29401
25123,303002
25126,29901
25127,702201
25128,307601
25140,23401
25142,511402
25143,541101
25147,884201
25148,158201
25156,306601
25158,622101
25168,884101
25173,811501
25179,413202
25180,884201
25181,306904
25183,131201
25198,232101
25199,31401
25201,885101
25202,29401
25204,22201
25207,411202
25208,531301
25210,904201
25214,413101
25216,155303
25218,306501
25222,415404
25226,307501
25234,701401
25235,621402
25245,140503
25246,33201
25249,531601
25260,301106
25270,702301
25275,811201
25276,232101
25277,511101
25281,301105
25283,135001
25289,821101
25291,306901
25294,511302
25300,131201
25308,159104
25312,306701
25328,871101
25336,301108
25340,304003
25343,871101
25346,155306
25352,134303
25356,511101
25357,31501
25366,31501
25371,531401
25373,302001
25375,624201
25379,705902
25381,883101
25389,811501
25392,420301
25401,702201
25403,231201
25404,307101
25408,301107
25409,305001
25416,511101
25423,23101
25435,702601
25436,306101
25441,531601
25443,512301
25444,29401
25448,134201
25449,531301
25455,307601
25458,705902
25459,413101
25460,232901
25464,306903
25466,414901
25474,623002
25481,306601
25487,511402
25491,521304
25494,542001
25495,28302
25500,511101
25503,814001
25504,702501
25521,550101
25523,624401
25525,232101
25528,550101
25535,33201
25539,521304
25546,511401
25548,301301
25556,814001
25562,420101
25563,414901
25564,23401
25565,307501
25566,623001
25572,420101
25575,212301
25580,811401
25584,22201
25589,306502
25590,306904
25592,33201
25593,705901
25597,811601
25602,31102
25603,212301
25609,511201
25612,14103
25615,240201
25620,155306
25623,306501
25627,623001
25628,13201
25630,158201
25632,306901
25636,511402
25639,812402
25643,531501
25647,140204
25649,306903
25651,622101
25652,151102
25653,871101
25668,303001
25670,155305
25681,155301
25686,307301
25694,512301
25695,512301
25696,884201
25697,307301
25700,153105
25703,306501
25704,155305
25709,415404
25713,23101
25714,811201
25720,140501
25722,511201
25732,413201
25734,140701
25735,511501
25736,306201
25741,140503
25745,140601
25746,140101
25748,702401
25751,511201
25755,811401
25759,307101
25766,871101
25769,414901
25782,550101
25783,140101
25784,303002
25791,212201
25795,511501
25796,511302
25797,531201
25801,511302
25806,812401
25809,621101
25810,306901
25811,301401
25812,531201
25814,155305
25818,306903
25819,303001
25822,307301
25824,511101
25828,307301
25830,22201
25833,23402
25839,621101
25846,531301
25847,420402
25849,306601
25850,821101
25853,621203
25854,306101
25856,306401
25857,304003
25862,13201
25864,705902
25865,531201
25868,155401
25876,303002
25882,140503
25884,31301
25885,13203
25899,306101
25900,521304
25905,306903
25907,27101
25909,814001
25923,213001
25924,703101
25928,136001
25939,885101
25940,705902
25948,811901
25952,13202
25954,304003
25960,29501
25965,562101
25981,532401
25987,306601
25990,415301
25994,13701
25995,531301
26006,511201
26009,615203
26011,621401
26013,702501
26016,621401
26026,158501
26028,511501
26031,158401
26034,306903
26035,621401
26037,541301
26040,307501
26041,812902
26052,221401
26056,306201
26058,301301
26062,621102
26065,140204
26069,13203
26071,22103
26073,701501
26080,306902
26088,140601
26098,301401
26100,306502
26113,811901
26115,812201
26121,306201
26122,31501
26128,531101
26129,140101
26130,140601
26133,121105
26134,29902
26140,212301
26147,420403
26148,541101
26155,885201
26157,622101
26165,221301
26168,158201
26169,301301
26172,532401
26179,812201
26193,307401
26195,811201
26199,155106
26205,302001
26206,307301
26208,306901
26210,307601
26212,621401
26215,306101
26217,153105
26222,531301
26228,511501
26234,136001
26237,301401
26240,232901
26246,33202
26253,702201
26262,33201
26271,420301
26273,122104
26285,29202
26292,133901
26293,811601
26302,213001
26304,306101
26323,511402
26329,301301
26335,31301
26341,303002
26354,135001
26360,153105
26361,155401
26365,415301
26367,541101
26368,532401
26372,212301
26374,306101
26379,420401
26384,811101
26385,29201
26396,13201
26400,885201
26401,212301
26408,306701
26409,306502
26419,32301
26431,13305
26436,31301
26439,31501
26443,221301
26453,306901
26454,31102
26462,420101
26463,306901
26470,305001
26476,33202
26480,301301
26482,31101
26493,212201
26495,420101
26499,812201
26501,153105
26504,307401
26510,306502
26526,705901
26527,413101
26528,550101
26537,306101
26542,623001
26546,512301
26553,811201
26555,134101
26563,303001
26568,302001
26572,532401
26575,307601
26580,871101
26583,122105
26585,532401
26588,862201
26599,531201
26604,221401
26605,305001
26610,31102
26611,622101
26612,883101
26617,511402
26620,140204
26624,302001
26625,31403
26629,705901
26633,811601
26636,415404
26641,702701
26646,885101
26651,623001
26652,31401
26660,702501
26669,33201
26671,811101
26676,14201
26688,561501
26689,23401
26696,304003
26697,622101
26701,31101
26705,304003
26710,33202
26711,511201
26727,140204
26738,306701
26740,155301
26764,232101
26769,140601
26781,306502
26782,122103
26784,511401
26786,814001
26788,811901
26793,701301
26795,621403
26796,522201
26798,29902
26800,531501
26804,541101
26808,306502
26811,140201
26812,621403
26823,302001
26825,140204
26827,240102
26831,140204
26832,702401
26833,303001
26834,812101
26835,212301
26838,29902
26839,231201
26841,621403
26847,122105
26850,302001
26851,305001
26853,33201
26870,705902
26871,231102
26874,140601
26875,621403
26877,420401
26886,823101
26893,511501
26900,903101
26902,231102
26923,155301
26943,134201
26946,811101
26948,140503
26952,705902
26957,885101
26958,307301
26960,413201
26961,531301
26968,811901
26975,531501
26977,615701
26984,624201
26985,512102
26991,531501
26993,31301
26996,140503
26997,511402
27005,307301
27006,25401
27011,532401
27014,122104
27015,305001
27016,24404
27038,511401
27049,302001
27055,541101
27056,29902
27058,884102
27060,302001
27063,512102
27064,29902
27066,305001
27068,29902
27083,306101
27088,306101
27092,702201
27103,159104
27127,307501
27128,303002
27133,140701
27138,221301
27147,307101
27149,306701
27151,511201
27153,841201
27155,306301
27172,221201
27173,511301
27177,413201
27185,306201
27186,413101
27189,702601
27192,231201
27194,307401
27196,811201
27203,885101
27209,214201
27213,415202
27214,511401
27217,307301
27218,622101
27225,811101
27231,221201
27232,420301
27233,885101
27239,133901
27247,701602
27248,885101
27253,306901
27255,134102
27258,304003
27261,306501
27264,824101
27266,140301
27269,531501
27273,306903
27275,151107
27279,158402
27282,155303
27288,812301
27296,811201
27298,221201
27307,623002
27308,414201
27310,301102
27313,813101
27317,521304
27326,611001
27327,705902
27333,23301
27337,823301
27340,28302
27344,23101
27351,306502
27358,155106
27360,307101
27365,305001
27368,140401
27370,306502
27375,306201
27376,158402
27379,306601
27384,623002
27386,522101
27387,306902
27389,420101
27391,420401
27400,811501
27401,884201
27405,155306
27406,420402
27407,621401
27408,122301
27409,531301
27413,531201
27416,704001
27417,871101
27421,155305
27422,156201
27437,306902
27438,824101
27444,214401
27446,155401
27449,871101
27450,511101
27454,212301
27459,307101
27460,511302
27468,306401
27470,301112
27471,221301
27473,811201
27480,414701
27481,153201
27482,131101
27488,531301
27490,306101
27502,531601
27505,301401
27514,140401
27516,213001
27517,154104
27519,155303
27520,221201
27522,140401
27526,512301
27527,853101
27528,622304
27533,22201
27542,531401
27546,301301
27551,301301
27554,871101
27558,611001
27562,623001
27569,158402
27572,136001
27575,13202
27576,622201
27581,221401
27582,221201
27586,612501
27589,29901
27593,511301
27594,414201
27605,702301
27618,306401
27619,882101
27621,550101
27626,155501
27629,303002
27630,29202
27636,512102
27647,213001
27651,213001
27657,511201
27663,531501
27664,303001
27672,622101
27678,873101
27679,702601
27682,550101
27684,420101
27687,29903
27693,511301
27699,302001
27701,511302
27705,824101
27708,621201
27712,155106
27718,811501
27719,705902
27721,550101
27723,23201
27744,413202
27746,420301
27748,221201
27754,814001
27757,824101
27773,413202
27777,511502
27779,811601
27780,301106
27782,621401
27783,306501
27787,140401
27788,140401
27789,521304
27790,22201
27795,511401
27802,302001
27804,307101
27806,31501
27808,881101
27815,621201
27821,221201
27825,416301
27830,705902
27837,306701
27841,133204
27845,705901
27846,29903
27851,307301
27857,221201
27862,110105
27867,221401
27870,306601
27875,814001
27876,511401
27877,420301
27881,307401
27882,155303
27884,307101
27885,301401
27888,306201
27891,31302
27894,702101
27895,303001
27900,155305
27901,702201
27902,623001
27906,140601
27910,23301
27915,22201
27916,153201
27922,301301
27924,871101
27929,136001
27930,705902
27935,531501
27936,306401
27940,811401
27944,811501
27953,882201
27959,420301
27963,306903
27964,541101
27969,153202
27971,212301
27978,306601
27979,240101
27980,816103
27983,511402
27986,307101
27987,23201
27991,306601
27993,22103
27997,307301
28004,122301
28006,301301
28007,420401
28011,811501
28027,611001
28030,511501
28034,413201
28044,301106
28045,301101
28048,13202
28050,306502
28052,305001
28053,23401
28054,531701
28067,133204
28077,134302
28081,871101
28087,811101
28094,221201
28097,133901
28099,301301
28101,301103
28102,153202
28105,306502
28108,240101
28111,307601
28115,623002
28120,817101
28128,881101
28129,306101
28131,301112
28133,811101
28134,511501
28135,306903
28140,511402
28147,221301
28152,153204
28161,301112
28168,621402
28169,414701
28181,832101
28186,31101
28191,701501
28192,821101
28197,23101
28200,22201
28218,521304
28222,22201
28223,23201
28224,612501
28227,306501
28233,151102
28236,416105
28237,511101
28238,623002
28247,531401
28263,621201
28264,306701
28265,29903
28266,811601
28267,231301
28271,882101
28272,531601
28276,13201
28277,541101
28288,521304
28289,511301
28301,702502
28302,521303
28305,531501
28306,140101
28309,140601
28319,13201
28324,412002
28335,705902
28337,29202
28341,512301
28347,158201
28349,155303
28352,511302
28355,531301
28356,531201
28360,307501
28361,212201
28363,622101
28364,155102
28372,231201
28375,306502
28377,511301
28381,157101
28383,301111
28385,133204
28389,413101
28391,140101
28392,621403
28396,824101
28397,701602
28405,842101
28406,153203
28411,702502
28414,212301
28415,23201
28416,306904
28417,153102
28419,702601
28421,24404
28422,623001
28432,22201
28438,151107
28442,531301
28444,306502
28446,885101
28447,306401
28451,158201
28452,701701
28456,622101
28460,621403
28463,231301
28469,303002
28470,306301
28473,511502
28479,701701
28480,13202
28482,307601
28484,157101
28487,622101
28493,307401
28495,621403
28499,306101
28502,307601
28506,22103
28508,702502
28509,23401
28514,140501
28517,621201
28527,621201
28530,531101
28532,132002
28533,511101
28534,511501
28536,307501
28537,511302
28538,155306
28539,612501
28541,306101
28546,623002
28551,531501
28553,702601
28555,22103
28560,702601
28562,420402
28568,705201
28572,531601
28583,159104
28586,231301
28589,134302
28590,134102
28598,623002
28601,22202
28602,155305
28611,702701
28617,231301
28621,221301
28624,307501
28625,511401
28629,221401
28634,140101
28635,13202
28639,306601
28644,23101
28648,31102
28650,301301
28653,140701
28654,303001
28655,213001
28660,302001
28664,413201
28665,812301
28669,621402
28674,511401
28686,155102
28688,306101
28689,133101
28695,140701
28698,862201
28699,221201
28705,23201
28707,158501
28714,811101
28715,110104
28718,813201
28720,306901
28724,140101
28725,705902
28729,13203
28731,231401
28732,306701
28733,306904
28734,155306
28735,306601
28738,29903
28739,701501
28743,23101
28745,511302
28747,416203
28748,811601
28749,306301
28755,23101
28758,307501
28773,159104
28774,621102
28776,213001
28779,622101
28781,885101
28782,811201
28783,420301
28786,307601
28794,140601
28796,531601
28806,302001
28819,420101
28822,23201
28823,306301
28824,622304
28826,531301
28837,156201
28840,621201
28844,158501
28848,812301
28851,302001
28852,231201
28853,153105
28854,307501
28857,307101
28874,155401
28876,306201
28881,140401
28882,221401
28886,307101
28889,29903
28890,13202
28891,413201
28896,12101
28899,140306
28909,306401
28914,812301
28915,23101
28920,884201
28921,155102
28923,155302
28924,301401
28929,702301
28940,413201
28945,155102
28949,155501
28953,33202
28954,24301
28958,213001
28966,29903
28967,31101
28969,305001
28974,307401
28981,153204
28984,134102
28985,413101
28987,884101
28988,306502
28991,511302
28994,153201
28998,133205
29004,307601
29009,23301
29010,811501
29016,823301
29019,304003
29022,13202
29028,705901
29029,512301
29030,420301
29032,215105
29033,624101
29034,24203
29040,306903
29041,122301
29043,705901
29050,13202
29051,151105
29057,303001
29060,541301
29065,134302
29069,511501
29072,301102
29073,155501
29076,22201
29077,414201
29079,884201
29085,13202
29089,531301
29092,702502
29094,306502
29102,22103
29105,221301
29108,511402
29120,701501
29121,23201
29123,23101
29132,511302
29133,307401
29136,22103
29140,306901
29153,13201
29164,307101
29166,301105
29177,306903
29179,624201
29184,212901
29198,511401
29200,32501
29201,306401
29205,23301
29208,623002
29209,306902
29210,306101
29211,621101
29217,833001
29222,702501
29227,702201
29229,307301
29234,622101
29243,306501
29250,531401
29255,811901
29256,213001
29264,306501
29269,156201
29279,158501
29281,623001
29286,511302
29288,811901
29294,881101
29299,612501
29301,307101
29302,884201
29307,705901
29308,623002
29314,240102
29315,531101
29317,33201
29319,307101
29325,521304
29331,155102
29332,622101
29341,881101
29354,155305
29357,22201
29359,303002
29362,221201
29367,306901
29371,416105
29374,812301
29377,531401
29384,705901
29389,151107
29394,240201
29402,23401
29403,155305
29404,301113
29405,704001
29409,12401
29412,29401
29413,29903
29427,153201
29432,813101
29437,611001
29442,622101
29446,231301
29447,811901
29449,24301
29455,414201
29458,884201
29460,214201
29463,413201
29464,705902
29465,420301
29467,33202
29469,303001
29470,29901
29471,531301
29475,140401
29477,14103
29478,882201
29484,881101
29485,306301
29486,511302
29487,306601
29492,511302
29497,31101
29500,622101
29507,532401
29512,521304
29513,303001
29518,885101
29523,155303
29524,511301
29526,306701
29527,611001
29529,306401
29530,28302
29531,841101
29532,811501
29534,29902
29535,23401
29536,221301
29543,231201
29551,140301
29555,304003
29557,153202
29558,511501
29559,240201
29560,306301
29562,214301
29565,140401
29566,155303
29570,140701
29571,812301
29575,302001
29577,416701
29578,140602
29591,221301
29594,221401
29595,213001
29605,23201
29610,541101
29611,307301
29620,151105
29629,221401
29634,231301
29648,704001
29649,704001
29654,303001
29655,155106
29656,140401
29664,304003
29665,140306
29669,512301
29670,221301
29676,622101
29678,414201
29683,702501
29684,22201
29689,134302
29690,511402
29697,522101
29699,522101
29700,811901
29703,304003
29712,156201
29722,31501
29730,822301
29742,307301
29750,702101
29754,812901
29755,140306
29760,624201
29767,231101
29768,303002
29776,31101
29777,885101
29779,531701
29780,133101
29781,811501
29782,231301
29783,561501
29785,812301
29786,306401
29791,611001
29800,140602
29807,29901
29813,813101
29817,416301
29830,531301
29832,304003
29833,623001
29836,611001
29839,303002
29840,306101
29844,23301
29849,305001
29856,155501
29858,307301
29864,240102
29869,621201
29872,511401
29875,705901
29877,812301
29882,306301
29886,301401
29891,134302
29892,158501
29903,303002
29906,512301
29907,306701
29909,13201
29910,824101
29917,159104
29919,511301
29924,306401
29926,22201
29930,23201
29935,306201
29937,612501
29939,702401
29944,134101
29945,303002
29948,134302
29949,158201
29952,158402
29959,521304
29960,531501
29966,122301
29970,416501
29974,871101
29980,612501
29990,31501
29993,110105
29994,158402
29997,882201
29998,702502
30002,561501
30007,31501
30018,155306
30028,306903
30030,306601
30032,140205
30036,307101
30043,23201
30045,33201
30053,420401
30054,14103
30057,301110
30058,705901
30060,213001
30062,153201
30068,221301
30072,882301
30074,511301
30077,14103
30081,550101
30085,32201
30089,303002
30093,32201
30094,812301
30095,306101
30099,612501
30104,301301
30111,884201
30119,122103
30120,306903
30128,155305
30138,531601
30140,140206
30151,306901
30152,824101
30156,621201
30164,307601
30169,304003
30172,221401
30174,301103
30175,811501
30177,22202
30180,155102
30182,415501
30189,413201
30191,304003
30192,302001
30194,215105
30195,301101
30209,306502
30215,24301
30216,303001
30217,155303
30220,306201
30222,705201
30224,884201
30226,622201
30236,132002
30241,301107
30243,231301
30244,871101
30246,153201
30248,23201
30250,621401
30254,140401
30255,701501
30258,221401
30266,307101
30269,33202
30273,307401
30275,413101
30283,304003
30284,307101
30288,871101
30293,306903
30295,511301
30299,621201
30307,306601
30316,621102
30329,531301
30337,140204
30341,420301
30352,623001
30360,155106
30363,824101
30373,814001
30377,215105
30380,153201
30382,306902
30388,306401
30391,413201
30409,301301
30413,140101
30416,13203
30418,140601
30419,306502
30428,134102
30431,153202
30434,531401
30435,550101
30447,701501
30455,306101
30466,23301
30478,622304
30479,561501
30480,307501
30482,305001
30492,213001
30494,134302
30496,511101
30506,307101
30511,22103
30514,221201
30518,531301
30525,306301
30526,153301
30527,531501
30528,13201
30530,155305
30534,511301
30541,306601
30542,303002
30550,212301
30552,306301
30553,155102
30558,221201
30560,512301
30562,155306
30570,140701
30574,29202
30578,122301
30581,414201
30584,31501
30589,523001
30590,213001
30595,413101
30596,140602
30598,140602
30599,811901
30600,29902
30602,307101
30604,811501
30605,155305
30607,611001
30613,33201
30619,133204
30621,23101
30646,842101
30647,702502
30650,231301
30665,420401
30668,29902
30669,622304
30678,415201
30680,221401
30682,621201
30686,306501
30692,307501
30695,307101
30696,306903
30702,862201
30703,415201
30705,512301
30711,213001
30712,306101
30714,811501
30720,140601
30729,23401
30738,531301
30741,415301
30743,151105
30744,140206
30745,306901
30748,31101
30751,158401
30752,550101
30755,307601
30757,231201
30770,306901
30775,29901
30776,23401
30779,306201
30782,623001
30784,841101
30788,414201
30791,621403
30793,153101
30795,157101
30796,415201
30797,306501
30800,221401
30801,151107
30802,416501
30804,221401
30807,306501
30812,301104
30815,153202
30816,306903
30818,623001
30825,307401
30826,301401
30829,155305
30830,155106
30836,140701
30838,814001
30842,882201
30849,550101
30854,140305
30855,110104
30857,531201
30862,415101
30863,221201
30864,414201
30873,22201
30875,155306
30883,23301
30884,307501
30889,140401
30894,31501
30900,133204
30901,304003
30905,303002
30906,812901
30907,212301
30911,140204
30919,23301
30920,31501
30925,301301
